日期,股票代码,名称,涨跌幅
2006/4/4,'399300,沪深300,0.931
2006/4/3,'399300,沪深300,1.7184
2006/3/31,'399300,沪深300,0.5167
2006/3/30,'399300,沪深300,-0.9068
2006/3/29,'399300,沪深300,0.8818
2006/3/28,'399300,沪深300,0.502
2006/3/27,'399300,沪深300,0.7775
2006/3/24,'399300,沪深300,-0.5661
2006/3/23,'399300,沪深300,0.0831
2006/3/22,'399300,沪深300,0.6638
2006/3/21,'399300,沪深300,0.2986
2006/3/20,'399300,沪深300,1.3324
2006/3/17,'399300,沪深300,-0.3504
2006/3/16,'399300,沪深300,-0.1304
2006/3/15,'399300,沪深300,1.0494
2006/3/14,'399300,沪深300,-0.1561
2006/3/13,'399300,沪深300,1.087
2006/3/10,'399300,沪深300,0.4533
2006/3/9,'399300,沪深300,-0.4882
2006/3/8,'399300,沪深300,-0.5618
2006/3/7,'399300,沪深300,-2.3006
2006/3/6,'399300,沪深300,-0.2692
2006/3/3,'399300,沪深300,0.2899
2006/3/2,'399300,沪深300,-1.6991
2006/3/1,'399300,沪深300,0.3427
2006/2/28,'399300,沪深300,0.4929
2006/2/27,'399300,沪深300,-0.1524
2006/2/24,'399300,沪深300,0.775
2006/2/23,'399300,沪深300,0.3361
2006/2/22,'399300,沪深300,-0.0896
2006/2/21,'399300,沪深300,1.6813
2006/2/20,'399300,沪深300,0.1246
2006/2/17,'399300,沪深300,0.0242
2006/2/16,'399300,沪深300,-2.0678
2006/2/15,'399300,沪深300,0.3013
2006/2/14,'399300,沪深300,0.6705
2006/2/13,'399300,沪深300,-0.07
2006/2/10,'399300,沪深300,1.2493
2006/2/9,'399300,沪深300,-1.3042
2006/2/8,'399300,沪深300,0.3044
2006/2/7,'399300,沪深300,-0.3191
2006/2/6,'399300,沪深300,2.3412
2006/1/25,'399300,沪深300,1.0514
2006/1/24,'399300,沪深300,0.2942
2006/1/23,'399300,沪深300,0.2841
2006/1/20,'399300,沪深300,0.2137
2006/1/19,'399300,沪深300,0.7727
2006/1/18,'399300,沪深300,2.0048
2006/1/17,'399300,沪深300,0.2965
2006/1/16,'399300,沪深300,-1.7746
2006/1/13,'399300,沪深300,-0.4988
2006/1/12,'399300,沪深300,1.0518
2006/1/11,'399300,沪深300,-0.4781
2006/1/10,'399300,沪深300,0.2975
2006/1/9,'399300,沪深300,0.5382
2006/1/6,'399300,沪深300,1.1362
2006/1/5,'399300,沪深300,1.8808
2006/1/4,'399300,沪深300,1.9467
2005/12/30,'399300,沪深300,-0.9206
2005/12/29,'399300,沪深300,1.2066
2005/12/28,'399300,沪深300,0.1696
2005/12/27,'399300,沪深300,-0.3272
2005/12/26,'399300,沪深300,0.7084
2005/12/23,'399300,沪深300,0.7853
2005/12/22,'399300,沪深300,0.6212
2005/12/21,'399300,沪深300,-0.46
2005/12/20,'399300,沪深300,0.4882
2005/12/19,'399300,沪深300,0.0387
2005/12/16,'399300,沪深300,0.6835
2005/12/15,'399300,沪深300,-0.1914
2005/12/14,'399300,沪深300,1.0181
2005/12/13,'399300,沪深300,0.0656
2005/12/12,'399300,沪深300,0.1307
2005/12/9,'399300,沪深300,1.5219
2005/12/8,'399300,沪深300,0.0249
2005/12/7,'399300,沪深300,0.8963
2005/12/6,'399300,沪深300,0.7521
2005/12/5,'399300,沪深300,-1.187
2005/12/2,'399300,沪深300,-0.3586
2005/12/1,'399300,沪深300,-0.0867
2005/11/30,'399300,沪深300,0.2886
2005/11/29,'399300,沪深300,-1.0063
2005/11/28,'399300,沪深300,-0.4454
2005/11/25,'399300,沪深300,0.2963
2005/11/24,'399300,沪深300,0.6008
2005/11/23,'399300,沪深300,0.7603
2005/11/22,'399300,沪深300,-1.6127
2005/11/21,'399300,沪深300,0.1848
2005/11/18,'399300,沪深300,2.2701
2005/11/17,'399300,沪深300,-0.0534
2005/11/16,'399300,沪深300,0.7569
2005/11/15,'399300,沪深300,-0.6396
2005/11/14,'399300,沪深300,-0.3054
2005/11/11,'399300,沪深300,0.2111
2005/11/10,'399300,沪深300,-1.852
2005/11/9,'399300,沪深300,-0.2577
2005/11/8,'399300,沪深300,0.484
2005/11/7,'399300,沪深300,-0.1233
2005/11/4,'399300,沪深300,0.4329
2005/11/3,'399300,沪深300,-0.8955
2005/11/2,'399300,沪深300,1.1013
2005/11/1,'399300,沪深300,-0.3899
2005/10/31,'399300,沪深300,0.9857
2005/10/28,'399300,沪深300,-0.9271
2005/10/27,'399300,沪深300,0.0033
2005/10/26,'399300,沪深300,-2.0634
2005/10/25,'399300,沪深300,-1.3655
2005/10/24,'399300,沪深300,0.2475
2005/10/21,'399300,沪深300,0.4999
2005/10/20,'399300,沪深300,0.1303
2005/10/19,'399300,沪深300,-0.4014
2005/10/18,'399300,沪深300,0.5284
2005/10/17,'399300,沪深300,-0.7963
2005/10/14,'399300,沪深300,-1.2734
2005/10/13,'399300,沪深300,-0.7565
2005/10/12,'399300,沪深300,0.4094
2005/10/11,'399300,沪深300,1.3666
2005/10/10,'399300,沪深300,-1.0978
2005/9/30,'399300,沪深300,0.1547
2005/9/29,'399300,沪深300,1.3562
2005/9/28,'399300,沪深300,-0.0547
2005/9/27,'399300,沪深300,-1.5538
2005/9/26,'399300,沪深300,0.2544
2005/9/23,'399300,沪深300,-0.7712
2005/9/22,'399300,沪深300,-2.2378
2005/9/21,'399300,沪深300,-1.8204
2005/9/20,'399300,沪深300,-0.9491
2005/9/19,'399300,沪深300,0.3763
2005/9/16,'399300,沪深300,-0.2169
2005/9/15,'399300,沪深300,-0.0613
2005/9/14,'399300,沪深300,0.666
2005/9/13,'399300,沪深300,1.5027
2005/9/12,'399300,沪深300,0.0465
2005/9/9,'399300,沪深300,-0.6508
2005/9/8,'399300,沪深300,0.2649
2005/9/7,'399300,沪深300,1.7241
2005/9/6,'399300,沪深300,-1.6906
2005/9/5,'399300,沪深300,0.5113
2005/9/2,'399300,沪深300,0.3506
2005/9/1,'399300,沪深300,1.7936
2005/8/31,'399300,沪深300,1.4249
2005/8/30,'399300,沪深300,-0.2715
2005/8/29,'399300,沪深300,-1.1728
2005/8/26,'399300,沪深300,-0.2
2005/8/25,'399300,沪深300,-0.0573
2005/8/24,'399300,沪深300,0.7837
2005/8/23,'399300,沪深300,-0.8865
2005/8/22,'399300,沪深300,0.9355
2005/8/19,'399300,沪深300,0.2571
2005/8/18,'399300,沪深300,-3.3936
2005/8/17,'399300,沪深300,0.8416
2005/8/16,'399300,沪深300,-0.9894
2005/8/15,'399300,沪深300,1.725
2005/8/12,'399300,沪深300,-1.6432
2005/8/11,'399300,沪深300,1.4486
2005/8/10,'399300,沪深300,0.7803
2005/8/9,'399300,沪深300,0.6057
2005/8/8,'399300,沪深300,0.3971
2005/8/5,'399300,沪深300,2.1736
2005/8/4,'399300,沪深300,-0.5959
2005/8/3,'399300,沪深300,0.6609
2005/8/2,'399300,沪深300,1.3449
2005/8/1,'399300,沪深300,0.3877
2005/7/29,'399300,沪深300,-0.3054
2005/7/28,'399300,沪深300,-0.3498
2005/7/27,'399300,沪深300,2.0003
2005/7/26,'399300,沪深300,2.2898
2005/7/25,'399300,沪深300,-0.3295
2005/7/22,'399300,沪深300,1.8609
2005/7/21,'399300,沪深300,0.1597
2005/7/20,'399300,沪深300,0.8417
2005/7/19,'399300,沪深300,0.3137
2005/7/18,'399300,沪深300,-0.952
2005/7/15,'399300,沪深300,-1.011
2005/7/14,'399300,沪深300,0.3969
2005/7/13,'399300,沪深300,-0.6557
2005/7/12,'399300,沪深300,3.3636
2005/7/11,'399300,沪深300,-0.65
2005/7/8,'399300,沪深300,-1.8041
2005/7/7,'399300,沪深300,0.2579
2005/7/6,'399300,沪深300,-0.8383
2005/7/5,'399300,沪深300,-0.7305
2005/7/4,'399300,沪深300,-0.4144
2005/7/1,'399300,沪深300,-2.1842
2005/6/30,'399300,沪深300,-2.2485
2005/6/29,'399300,沪深300,-0.5331
2005/6/28,'399300,沪深300,-1.3457
2005/6/27,'399300,沪深300,1.9751
2005/6/24,'399300,沪深300,0.5292
2005/6/23,'399300,沪深300,-0.7854
2005/6/22,'399300,沪深300,0.4999
2005/6/21,'399300,沪深300,-1.1133
2005/6/20,'399300,沪深300,2.9432
2005/6/17,'399300,沪深300,0.126
2005/6/16,'399300,沪深300,1.4308
2005/6/15,'399300,沪深300,-1.8905
2005/6/14,'399300,沪深300,-1.0551
2005/6/13,'399300,沪深300,-0.1785
2005/6/10,'399300,沪深300,-1.9776
2005/6/9,'399300,沪深300,0.7542
2005/6/8,'399300,沪深300,8.1802
2005/6/7,'399300,沪深300,-0.2044
2005/6/6,'399300,沪深300,2.5627
2005/6/3,'399300,沪深300,-0.0423
2005/6/2,'399300,沪深300,-2.2868
2005/6/1,'399300,沪深300,-2.1513
2005/5/31,'399300,沪深300,0.039
2005/5/30,'399300,沪深300,0.7185
2005/5/27,'399300,沪深300,-0.9125
2005/5/26,'399300,沪深300,-1.2804
2005/5/25,'399300,沪深300,-0.0006
2005/5/24,'399300,沪深300,0.5925
2005/5/23,'399300,沪深300,-2.2001
2005/5/20,'399300,沪深300,-0.1592
2005/5/19,'399300,沪深300,0.1104
2005/5/18,'399300,沪深300,0.1967
2005/5/17,'399300,沪深300,0.7073
2005/5/16,'399300,沪深300,-1.3827
2005/5/13,'399300,沪深300,0.1945
2005/5/12,'399300,沪深300,-1.7776
2005/5/11,'399300,沪深300,-1.2294
2005/5/10,'399300,沪深300,0.4292
2005/5/9,'399300,沪深300,-2.4905
2005/4/29,'399300,沪深300,-1.0273
2005/4/28,'399300,沪深300,1.6694
2005/4/27,'399300,沪深300,-1.1183
2005/4/26,'399300,沪深300,0.754
2005/4/25,'399300,沪深300,-0.9617
2005/4/22,'399300,沪深300,-0.517
2005/4/21,'399300,沪深300,-0.7242
2005/4/20,'399300,沪深300,-1.5549
2005/4/19,'399300,沪深300,0.2193
2005/4/18,'399300,沪深300,-1.0584
2005/4/15,'399300,沪深300,-1.3063
2005/4/14,'399300,沪深300,-1.3912
2005/4/13,'399300,沪深300,2.2686
2005/4/12,'399300,沪深300,-1.6801
2005/4/11,'399300,沪深300,-0.7996
2005/4/8,'399300,沪深300,1.9005
2005/4/7,'399300,沪深300,1.1359
2005/4/6,'399300,沪深300,1.891
2005/4/5,'399300,沪深300,-0.6828
2005/4/4,'399300,沪深300,-1.6337
2005/4/1,'399300,沪深300,3.8155
2005/3/31,'399300,沪深300,0.5517
2005/3/30,'399300,沪深300,-1.9012
2005/3/29,'399300,沪深300,-0.5735
2005/3/28,'399300,沪深300,-0.2347
2005/3/25,'399300,沪深300,-0.1907
2005/3/24,'399300,沪深300,0.6037
2005/3/23,'399300,沪深300,-0.5197
2005/3/22,'399300,沪深300,-1.82
2005/3/21,'399300,沪深300,0.329
2005/3/18,'399300,沪深300,-1.4292
2005/3/17,'399300,沪深300,-1.0179
2005/3/16,'399300,沪深300,-1.0311
2005/3/15,'399300,沪深300,-1.6983
2005/3/14,'399300,沪深300,0.3504
2005/3/11,'399300,沪深300,0.491
2005/3/10,'399300,沪深300,-2.3057
2005/3/9,'399300,沪深300,-0.2336
2005/3/8,'399300,沪深300,1.8565
2005/3/7,'399300,沪深300,0.6057
2005/3/4,'399300,沪深300,-0.3931
2005/3/3,'399300,沪深300,0.6257
2005/3/2,'399300,沪深300,-1.4103
2005/3/1,'399300,沪深300,-0.3904
2005/2/28,'399300,沪深300,-0.6468
2005/2/25,'399300,沪深300,0.1243
2005/2/24,'399300,沪深300,0.1456
2005/2/23,'399300,沪深300,-0.2675
2005/2/22,'399300,沪深300,2.0582
2005/2/21,'399300,沪深300,1.9452
2005/2/18,'399300,沪深300,-1.4256
2005/2/17,'399300,沪深300,-0.2902
2005/2/16,'399300,沪深300,0.6609
2005/2/4,'399300,沪深300,2.3801
2005/2/3,'399300,沪深300,-1.3596
2005/2/2,'399300,沪深300,5.3308
2005/2/1,'399300,沪深300,0.1121
